,Model,Scenario,Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
499,IIASA GDP,SSP5,EST,1,1.02636,1.0534148496,1.081182865035456,1.1096828453577905,1.1361598780480273,1.1632686527382532,1.191024242792588,1.219442081225619,1.2485379692836622,1.2753191087247968,1.3026747036069437,1.3306170759993126,1.3591588122794978,1.388312768802893,1.4150655558577245,1.4423338691191028,1.4701276427770278,1.498457002453341,1.5273322688906168,1.5567792350348277,1.5867939386862993,1.617387325824171,1.648570553466061,1.6803549937368867,1.7151383421072401,1.75064170578886,1.7868799890986893,1.823868404873032,1.8616224808539037,1.9045514952623948,1.9484704527431458,1.9934021813834029,2.039370035686104,2.086397908709026,2.139100319883016,2.193133993963261,2.248532558650773,2.305330491082292,2.3635631392870304,2.4264102831606724,2.4909285325899146,2.55716232227148,2.6251572684206783,2.694960200187984,2.767670226389056,2.8423419690970326,2.9190283554232708,2.9977837404525904,3.078663945770001,3.161233712795553,3.2460180009727297,3.3330762037588184,3.42246930754363,3.5142599343719505,3.607071539238714,3.7023342985900087,3.800112947415771,3.900473930357022,4.003485446857751,4.106935510804556,4.213058724403746,4.32192416184234,4.433602682184346,4.54816697549199,4.6624624115861035,4.7796300919892625,4.899742196200953,5.022872717591484,5.149097508984558,5.274683997228691,5.403333539921099,5.535120844959774,5.670122442368343,5.808416728737706,5.947586393558261,6.090090563547917,6.2360091334505245,6.385423912287999,6.538418669226419
500,OECD Env-Growth,SSP1,EST,1,1.03024,1.0613944576,1.093491025997824,1.1265581946239984,1.1590481329569544,1.1924750811114329,1.2268660624506866,1.2622488796917644,1.2986521373820747,1.3335079607494096,1.3692993144159238,1.4060513080148471,1.4437897251219656,1.482541041344239,1.5167729139888775,1.5517952005728808,1.5876261517541086,1.624284439598111,1.6617891673084315,1.6939614055875227,1.7267564983996972,1.7601865042087155,1.7942637149301963,1.829000660451245,1.8572587206552167,1.8859533678893396,1.9150913474232298,1.9446795087409188,1.974724807150966,1.9995668452249251,2.024721396137855,2.050192391301269,2.075983811583839,2.102099687933564,2.1309825376457714,2.1602622377130243,2.1899442408592016,2.2200340747286074,2.2505373429153788,2.282652510798781,2.31522596212788,2.3482642366074447,2.381773967263833,2.415761881776688,2.447843199566682,2.4803505572569273,2.513289612657299,2.546666098713388,2.5804858245043016,2.6098517531871606,2.6395518661384303,2.6695899663750855,2.6999699001924338,2.7306955576566234,2.75887633581164,2.7873479395972165,2.81611337033386,2.845175660315706,2.8745378731301643,2.9016160198950502,2.9289492428024615,2.9565399446696605,2.9843905509484485,3.012503509938383,3.0398269167735235,3.067398146908659,3.09521944810112,3.1232930884953967,3.15162135680805,3.1805217246499793,3.2096871088650194,3.2391199396533112,3.2688226694999316,3.2987977733792455,3.328289025473256,3.3580439293609867,3.3880648420894737,3.4183541417777534,3.4489142278052465
501,OECD Env-Growth,SSP2,EST,1,1.02759,1.0559412081,1.085074626031479,1.1150118349636875,1.1438237407791492,1.1733801462408824,1.2037002892197468,1.2348039046931851,1.2667112375904572,1.2983030158559632,1.3306826930714108,1.3638699194366117,1.3978848352273607,1.432748083017931,1.4657442713698343,1.4995003619394818,1.5340338552749482,1.5693626549619304,1.6055050769057038,1.6382894905761185,1.671743361973683,1.7058803614251858,1.7407144384054882,1.7762598272377286,1.8066338702834936,1.8375273094653413,1.8689490264571984,1.9009080548096162,1.9334135825468604,1.9608873895548513,1.988751599360426,2.0170117595873376,2.045673496691074,2.0747425170790543,2.1062371084883145,2.138209787795167,2.170667812373898,2.2036185497657335,2.2370694793511774,2.2718782804498816,2.3072287064936816,2.3431291851667235,2.379588275287918,2.416614668851398,2.451800578429874,2.487498794851813,2.523716777304855,2.5604620935824136,2.5977424216649734,2.6306817955716855,2.6640388407395346,2.6978188532401117,2.7320271962991964,2.76666930114827,2.798679664962556,2.831060388686173,2.8638157573832723,2.896950105696197,2.9304678184191024,2.9620875661798447,2.9940484910189253,3.0263542742370197,3.0590086368560376,3.0920153400477144,3.124976223572623,3.158288470115907,3.191955825207342,3.225982074304052,3.2603710432161326,3.295974295008053,3.331966334309541,3.368351406680201,3.405133804041149,3.4423178651812782,3.4794604749465847,3.5170038534712584,3.5549523250502135,3.5933102606375056,3.6320820783497845
502,OECD Env-Growth,SSP3,EST,1,1.02254,1.0455880516,1.069155606283064,1.0932543736486844,1.1146384291972526,1.136440756872351,1.1586695380767742,1.181333114241556,1.204439989956121,1.2253490681817591,1.2466211280053945,1.2682624707875683,1.2902795072804405,1.312678759526829,1.3321457855306118,1.3519015075300307,1.3719502068867009,1.3922962284548306,1.4129439815228155,1.4290515429121757,1.4453427305013746,1.4618196376290904,1.4784843814980622,1.4953391034471402,1.5060756382098905,1.5168892612922376,1.5277805261883157,1.5387499903663477,1.549798215297178,1.5551605171221063,1.5605413725113488,1.5659408456602382,1.5713590009862226,1.576795903129635,1.5832765342914978,1.589783800847436,1.5963178122689192,1.6028786784773446,1.6094665098458865,1.6161457958617471,1.6228528009145735,1.629587640038369,1.6363504287445285,1.6431412830238186,1.6469205079747733,1.6507084251431152,1.6545050545209443,1.6583104161463424,1.662124530103479,1.6612436041025243,1.66036314499235,1.659483152525504,1.6586036264546655,1.6577245665326446,1.6545251581192366,1.6513319245640665,1.648144853949658,1.6449639343815352,1.6417891539881788,1.6370772191162326,1.6323788074973689,1.6276938803198513,1.6230223988833332,1.618364324598538,1.6136387007707103,1.6089268757644597,1.6042288092872274,1.5995444611641088,1.5948737913375095,1.5907111707421187,1.5865594145864816,1.5824184945144109,1.5782883822437281,1.574169049566072,1.569163191988452,1.5641732530379289,1.5591991820932682,1.5542409286942118,1.5492984425409644
503,OECD Env-Growth,SSP4,EST,1,1.02898,1.0587998404,1.089483859774792,1.1210571020310656,1.1521215943283463,1.1840468837071847,1.2168568228547108,1.2505759254160147,1.2852293843092923,1.317951324433807,1.3515063651538919,1.38591571721071,1.4212011313708948,1.4573849121755977,1.488966443222443,1.5212323460470734,1.5541974509859136,1.5878769097487784,1.6222862023830344,1.6517469198183103,1.6817426438822107,1.7122830902951116,1.7433781512148707,1.7750378984409327,1.8009534517581702,1.8272473721538394,1.8539251837872852,1.8809924914705796,1.90845498184605,1.9305739750856457,1.9529493274568883,1.9755840101621136,1.9984810288398924,2.021643423964147,2.0469948325006575,2.0726641477002157,2.0986553561123764,2.1249724942780257,2.151619649356272,2.178880670313616,2.2064870884064893,2.2344432798165994,2.262753676171876,2.2914227652489734,2.316995043309152,2.3428527079924826,2.3689989442136787,2.3954369724311033,2.4221700490434346,2.4432913718710934,2.4645968726338094,2.4860881573631763,2.5077668460953833,2.529634572993335,2.5485815359450554,2.5676704116492837,2.586902263032537,2.6062781609826504,2.6257991844084105,2.643076943041818,2.6604683893270336,2.6779742713288055,2.695595342034149,2.713332359384734,2.73072481980839,2.7482287659033617,2.765844912292802,2.7835739781805993,2.801416687380737,2.820046108351819,2.838799414972359,2.8576774310819255,2.8766809859986204,2.8958109145555113,2.913822858444046,2.9319468366235677,2.950183545947366,2.9685336876031583,2.9869979671400495
504,OECD Env-Growth,SSP5,EST,1,1.0355,1.0722602500000002,1.1103254888750003,1.149742043730063,1.1900864920445509,1.2318466270503943,1.2750721251935926,1.319814406066636,1.3661266935755143,1.411277180798185,1.457919891623565,1.5061041440417238,1.5558808860023028,1.607302749284679,1.654718180388577,1.7035323667100402,1.7537865715279866,1.8055232753880623,1.8587862120120102,1.9086388582181724,1.9598285523955838,2.0123911541708335,2.0663634849256955,2.121783353591403,2.172939550246492,2.225329122802935,2.2789818079537136,2.333928059343478,2.3901990648542495,2.443548307981796,2.498088306215949,2.553845637210689,2.6108474718332313,2.6691215874045486,2.7333673440133763,2.7991594959837784,2.866535265052108,2.9355327688819126,3.0061910426289002,3.0817666854405905,3.1592422999125667,3.2386656513323686,3.3200857058068642,3.4035526604508486,3.4883691927492837,3.575299353032596,3.6643958129101684,3.75571255656789,3.849304913477562,3.9410338495657324,4.034948686200884,4.131101513393051,4.229545662457207,4.330335735593563,4.429890154154859,4.53173332879888,4.635917878027966,4.742497630043829,4.851527650558537,4.959474140783465,5.069822440415898,5.182625989715152,5.297939417986315,5.415818570036511,5.534695787648812,5.656182360187703,5.780335562993822,5.907213928601536,6.036877274334339,6.170111155778898,6.306285508986938,6.44546523017028,6.587716647800138,6.733107554217088,6.881303251485407,7.0327607360506015,7.187551799851076,7.3457498149657985,7.507429768393196
505,IIASA GDP,SSP1,ETH,1,1.0455,1.0930702500000002,1.1428049463750003,1.194802571435063,1.2414118197467447,1.2898392948350652,1.3401559257265812,1.392435408389175,1.4467543136704366,1.5070550334642203,1.5698690872590089,1.6353012308159642,1.7034605861163736,1.774460823345704,1.8532646285104868,1.9355681106626377,2.0215266904571654,2.1113026907803683,2.2050656432779245,2.3086596271991215,2.4171204564849362,2.5306767755305986,2.6495679704450263,2.7740446736965336,2.9055066507830123,3.0431986109636195,3.187415793137186,3.338467427573957,3.4966773989666873,3.660951303170142,3.8329427953930755,4.013014447920642,4.201545866683954,4.398934491500767,4.600229733831842,4.810736246451987,5.0308755370896305,5.261088401666852,5.501835806927127,5.744081637506128,5.996993552005523,6.261041178100326,6.536714821172083,6.82452637474829,7.108290181410323,7.403852887153365,7.711705090201201,8.032357787851767,8.366343224670644,8.71722765951333,9.08282818755332,9.463762001739306,9.860672180092253,10.274228771325323,10.682321138122365,11.106622933728586,11.547777996656285,12.006455738683472,12.48335216062398,12.918646650464938,13.36911985916665,13.835301068655792,14.317738016919819,14.816997541569812,15.234688702266665,15.664154576783561,16.105727094303088,16.55974754109149,17.02656682427486,17.400981028740663,17.78362860156267,18.17469059451103,18.574352040684328,18.982802042058974,19.30361139656977,19.6298424291718,19.9615867662248,20.298937582574,20.641989627719497
506,IIASA GDP,SSP2,ETH,1,1.03722,1.0758253284000001,1.1158675471230481,1.157400137226968,1.1952008257088007,1.23423608467645,1.2745462352019827,1.3161729152436794,1.359159122655538,1.4052618000960138,1.4529282803552706,1.5022116076249212,1.5531666253555585,1.605850037287619,1.661637267582991,1.719362546258824,1.7790932011158556,1.8408988989226203,1.9048517266711922,1.9727977877615537,2.0431674848510086,2.1160472690356444,2.1915266751221463,2.2696984316237536,2.349841483244388,2.4328143860177476,2.518717061988034,2.6076529614468313,2.6997291875155187,2.7958395465910715,2.895371434449714,2.9984466575161237,3.105191358523698,3.215736170887142,3.3321136629115475,3.452702856372316,3.57765617274443,3.707131549636051,3.8412926404173793,3.982613796658335,4.129134158237395,4.281045003918949,4.438544649613128,4.601838707272395,4.771738592344892,4.947911181174266,5.130588061983221,5.320009373231642,5.516424119291354,5.718214913575032,5.927387215113607,6.144211039442464,6.36896627926527,6.601943065760794,6.834001364522286,7.074216512485244,7.322875222899101,7.580274286984004,7.846720928171492,8.106682792521815,8.375257193438063,8.652729464256668,8.939394391407491,9.235556527594822,9.520935224297501,9.815132122728293,10.118419705320598,10.431078874215004,10.753399211428247,11.065247788559665,11.386139974427895,11.716338033686302,12.056111836663204,12.405739079926436,12.790565106185754,13.187328435779637,13.596399363857522,14.018159672124384,14.453002985153683
507,IIASA GDP,SSP3,ETH,1,1.02655,1.0538049025000003,1.0817834226613754,1.110504772533035,1.1330369143677301,1.1560262333602513,1.1794820056351307,1.2034136955294674,1.2278309594117602,1.2512702524269308,1.275157001545761,1.2994997487052695,1.3243071989080533,1.3495882233352081,1.3732465048902744,1.397319516121001,1.4218145272386022,1.446738935901095,1.4721002694474412,1.4962574348690738,1.5208110193752753,1.5457675282032237,1.5711335733410388,1.5969158752795654,1.6202308470586468,1.643886217425703,1.6678869562001182,1.6922381057606397,1.716944782104745,1.7409133312629272,1.7652164813673576,1.7898589034472459,1.8148453337393693,1.8401805745983708,1.865814290002526,1.8918050830622613,1.9181579278693186,1.9448778678045382,1.9719700165030554,1.9999522710372335,2.0283315937632516,2.057113619078752,2.0863040613334793,2.1159087159638013,2.1458699833818486,2.1762555023465353,2.207071280259762,2.23832340958824,2.2700180690680094,2.30141241896322,2.3332409527174813,2.365509675093564,2.398224673900108,2.4313921211401466,2.4625868820543744,2.494181871751132,2.526182225165699,2.5585931431145745,2.5914198931407344,2.621843162686207,2.6526236014161433,2.683765402496769,2.7152728083220814,2.747150111091783,2.77701163279935,2.807197749247879,2.837711988782203,2.868557918100265,2.8997391426700148,2.929577458448089,2.9597228104955193,2.990178358215518,3.020947293521555,3.0520328411718918,3.0826752508972577,3.1136253104162663,3.144886108532846,3.1764607650625156,3.2083524311437435
508,IIASA GDP,SSP4,ETH,1,1.02943,1.0597261249,1.0909138647558072,1.1230194597955707,1.1520270524420904,1.1817839112066695,1.2123093896331378,1.2436233411673618,1.2757461320697148,1.3097830388733347,1.3447280503504753,1.380605394733826,1.4174399466653245,1.4552572444423553,1.494592847759632,1.5349916924345746,1.5764825178810808,1.6190948403394063,1.6628589738737802,1.708288281040012,1.7549587168780252,1.8029041890231328,1.8521595314672448,1.90276052986693,1.9530124354607157,2.0045914938812333,2.0575327552346367,2.1118721953003834,2.1676467399782666,2.224634172772295,2.2831198051744788,2.3431430248525156,2.404744254975888,2.467964981439204,2.533637529595301,2.601057624257832,2.670271767639333,2.7413276993762157,2.8142744294566167,2.8903442672848287,2.968470272829537,3.048708024304119,3.131114602201059,3.2157486298985534,3.3026381578784125,3.3918754409042875,3.4835239153175217,3.5776487315094014,3.6743168002347857,3.772163856625038,3.8726165801269623,3.975744359655743,4.081618431953375,4.190311930796293,4.297248691270214,4.40691447787143,4.519378935346709,4.634713485776757,4.75299137393378,4.868489064320371,4.9867933485833555,5.107972426953931,5.232096156928912,5.359236093542284,5.48410629452182,5.611885971184179,5.742642914312771,5.8764464942162595,6.013367697531499,6.1490894064647845,6.287874354368695,6.429791678546796,6.574912076731597,6.72330784230343,6.872296344088873,7.024586431073883,7.180251266386479,7.339365634449603,7.502005976909006
509,IIASA GDP,SSP5,ETH,1,1.05085,1.1042857225000002,1.1604386514891254,1.2194469569173474,1.2771633813882455,1.3376115242293514,1.4009206776711267,1.4672262533453013,1.5366700719161346,1.6167305826629652,1.7009622460197058,1.7895823790373326,1.8828196209851777,1.9809145232385055,2.0918259273946296,2.2089472610694547,2.3326262182167334,2.4632299601746883,2.601146205644869,2.7543277056952955,2.9165300642836915,3.0882845197693585,3.2701535951385763,3.4627329403562874,3.666999556507905,3.8833158603463067,4.112392662948135,4.354982706135446,4.611883135970376,4.8787728130489825,5.161107395740127,5.459780680731609,5.775738188725548,6.109980157707096,6.450611551499266,6.81023314549535,7.189903643356716,7.590740771473852,8.01392456948352,8.438742710911841,8.886080462017278,9.357131587308814,9.853153132752054,10.37546878031924,10.888120692754812,11.426102736183827,11.990666472378669,12.583125302778898,13.204857523989203,13.847669988256998,14.52177456328535,15.22869454902608,15.970027399672672,16.747448333488737,17.50778248782913,18.302635812776572,19.13357547867663,20.00223980540855,20.9103414925741,21.73860011909496,22.59966606981231,23.494838842837577,24.42546940940237,25.3929622527088,26.20833027064328,27.04987975563364,27.918451394587038,28.81491286886723,29.740159721086556,30.49169355723841,31.262218653429823,32.052214918801994,32.86217438980012,33.69260153663036,34.42440484200597,35.172102915174335,35.93604099049192,36.716571800805404,37.514055740318895
510,OECD Env-Growth,SSP1,ETH,1,1.07169,1.1485194561,1.230856815907809,1.31909694104024,1.4237540923423726,1.5367147420288163,1.6586376896613826,1.7902340039591167,1.9322711698332329,2.0931327447218497,2.267386045719944,2.4561459340261296,2.660620083033805,2.882116704946369,3.1198336907703452,3.377157573585083,3.65570553025438,3.957228122389761,4.283620297924468,4.619584637890684,4.98189866104045,5.3726289730258525,5.79400426338027,6.248428017757185,6.700814206242805,7.185953154774785,7.706216163180479,8.264146213394746,8.862470399244526,9.443139459803026,10.06185395720932,10.721106628485677,11.423553534784059,12.17202476238311,12.883357889496779,13.636261324558971,14.433164436366198,15.276638566027438,16.169405323826084,17.007788989866466,17.88964284899104,18.817220830711225,19.7928937307836,20.81915527072473,21.775379072309114,22.775522233100272,23.821601969266567,24.91572814771498,26.06010754153953,27.11554189697188,28.21372134379924,29.356377058223107,30.545310329081143,31.78239539740893,32.90717437052324,34.071759271496056,35.2775588321143,36.526031639182825,37.81868789889351,38.98009980426853,40.177178669257614,41.41101982619052,42.68275224505283,43.993539566498406,45.16596739594559,46.36964042704754,47.60539134442836,48.87407502375738,50.17656912314052,51.34518141801846,52.54101069324411,53.764690832289766,55.01687048177379,56.298213395294304,57.436000288013204,58.59678185383395,59.78102281509994,60.98919728619311,62.22178896334708
